,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
174,0,41,3,36,4,1,2,9797.0,1503,34,2.26,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
175,0,45,5,36,5,2,2,10400.0,1105,28,2.51,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
176,0,53,3,42,2,1,2,26792.0,2398,47,1.09,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
177,0,67,1,56,4,3,2,3006.0,1661,32,13.57,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
178,0,57,2,36,6,3,0,19482.0,1421,22,0.55,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
179,0,59,1,36,4,2,3,3356.0,999,28,4.54,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
180,0,45,2,34,3,2,1,5771.0,1387,18,0.39,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
181,0,51,3,36,6,2,3,11106.0,1243,24,0.19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
182,0,59,1,54,5,3,0,2890.0,1860,36,11.32,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
183,0,53,1,45,6,2,2,3380.0,1502,25,8.23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
184,0,47,3,36,2,1,2,21331.0,1460,50,0.59,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
185,0,49,3,38,6,2,1,12860.0,1348,27,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
186,0,49,3,33,3,1,0,6278.0,1087,33,1.14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
187,0,60,0,55,5,1,3,1438.3,1226,33,8.33,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
188,0,50,2,36,5,1,2,9355.0,1230,28,2.54,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
189,0,41,2,31,6,1,3,20758.0,1555,32,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
190,0,57,1,47,5,3,1,14612.0,1827,24,2.15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
191,0,43,4,27,5,2,0,27259.0,1376,35,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
192,0,57,3,47,4,2,3,6347.0,1771,37,4.11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
193,0,54,3,41,3,3,0,21592.0,1873,52,1.18,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
194,0,51,5,44,5,1,1,3449.0,1679,42,7.43,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
195,0,47,3,34,2,1,2,6028.0,1002,22,2.13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
196,0,41,0,36,3,2,3,18214.0,1344,21,0.11,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
197,0,53,3,43,3,3,1,16393.0,1461,42,1.27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
198,1,68,0,52,1,3,2,1438.3,760,21,10.26,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
199,0,59,1,36,4,1,2,7871.0,1428,22,3.34,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
200,0,48,4,36,5,3,0,5288.0,1777,42,2.44,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
201,0,44,5,32,4,5,3,11376.0,1302,27,2.56,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
202,0,48,3,41,4,5,3,12302.0,1483,41,2.13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
203,0,47,4,33,3,2,1,34516.0,1060,27,0.49,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
204,0,47,2,32,4,2,2,34516.0,1330,32,0.43,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
205,0,43,1,35,3,2,2,10514.0,1229,27,0.15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
206,1,55,2,43,2,4,3,1438.3,886,27,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
207,1,59,2,46,3,3,3,1438.3,844,24,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
208,0,63,1,56,2,1,2,2619.0,1450,37,11.19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
209,0,58,2,53,2,3,0,24407.0,2311,48,1.38,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
210,0,53,2,36,4,1,2,2377.0,1378,26,11.34,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
211,0,59,0,40,3,2,3,34516.0,1033,26,0.39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
212,0,52,3,47,5,3,3,11086.0,1523,40,3.19,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
213,0,48,3,36,4,2,2,11432.0,1374,37,0.22,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
214,0,43,4,36,5,3,2,13258.0,1080,21,0.13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
215,0,48,2,36,3,2,3,2571.0,1234,24,1.16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
216,0,43,4,31,5,2,0,5781.0,1600,32,3.22,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
217,0,44,4,30,5,1,2,7872.0,1155,32,5.19,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
218,0,41,3,35,6,1,2,34516.0,1353,33,0.35,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
219,0,44,3,38,4,1,3,11127.0,1546,25,2.45,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
220,0,50,2,43,2,1,3,1857.0,1590,43,14.23,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
221,0,60,1,36,5,1,0,1913.0,1448,22,11.05,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
222,0,44,4,24,5,3,0,3839.0,1271,24,9.58,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
223,0,48,3,39,6,2,3,2115.0,1223,20,8.59,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
224,0,44,2,27,5,2,2,1438.3,1117,29,7.52,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
225,0,41,2,28,4,3,0,27756.0,994,24,1.04,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
226,0,45,3,32,4,1,2,1438.3,1468,26,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
227,0,47,2,34,6,4,2,13878.0,1658,38,0.16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
228,0,51,2,36,3,1,3,3106.0,1368,38,0.42,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
229,0,51,2,44,4,3,3,34516.0,1218,18,0.48,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
230,1,60,1,50,4,4,3,1438.3,702,12,11.53,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
231,0,57,2,46,2,3,0,18871.0,1516,21,1.32,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
232,0,41,5,29,5,2,2,5207.0,1310,26,5.36,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
233,0,44,3,36,6,2,2,17965.0,1767,50,1.32,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
234,0,43,1,37,6,3,3,2733.0,933,25,11.06,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
235,0,55,2,48,4,3,2,8863.0,1512,27,2.27,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
236,1,52,1,36,2,3,3,1857.0,829,17,16.27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
237,0,44,3,33,3,3,3,34516.0,1120,27,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
238,0,41,2,30,5,3,3,11107.0,1506,33,0.11,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
239,0,44,4,34,4,1,2,21573.0,1384,36,1.13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
240,1,53,2,33,2,3,3,2859.0,817,30,1.28,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
241,0,39,2,36,4,2,2,5269.0,2094,25,0.28,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
242,1,49,5,45,2,2,3,1438.3,815,21,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
243,1,45,2,36,1,3,2,3387.0,510,24,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
244,0,54,2,46,6,2,3,1982.0,1377,49,1.05,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
245,0,49,3,43,2,2,2,4645.0,1193,33,5.55,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
246,0,46,3,36,6,3,2,2189.0,1287,36,12.41,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
247,1,46,4,30,3,3,3,2442.0,701,19,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
248,0,47,3,38,4,1,2,21304.0,1770,25,1.12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
249,0,44,2,36,5,1,2,7577.0,1409,35,5.27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
250,0,50,3,31,4,1,2,3234.0,1354,28,7.39,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
251,0,73,0,36,5,3,2,4469.0,1765,34,4.12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
252,0,56,3,46,6,3,4,2910.0,1192,27,4.04,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
253,1,59,0,48,2,4,3,3616.0,687,17,4.51,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
254,0,70,0,56,3,2,3,3252.0,1227,15,0.46,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
255,0,55,2,36,4,3,3,2358.0,1737,26,8.09,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
256,0,43,4,36,4,1,0,22322.0,1348,34,0.43,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
257,0,45,1,39,4,2,2,3133.0,1435,38,8.02,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
258,0,45,2,35,2,3,0,3540.0,1321,28,0.24,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
259,0,40,1,23,6,3,2,6990.0,1479,29,3.17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
260,0,36,2,22,2,2,3,34516.0,1283,39,0.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
261,1,59,0,40,1,4,1,1438.3,689,23,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
262,0,43,4,35,6,3,2,24396.0,965,17,0.48,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
263,0,46,1,36,2,3,2,2474.0,1541,40,14.26,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
264,0,41,2,32,5,1,3,5214.0,1258,23,2.32,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
265,0,51,2,46,5,2,2,5207.0,1339,20,5.17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
266,0,51,3,25,2,2,2,9512.0,1007,22,1.54,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
267,0,43,4,23,6,3,2,3187.0,1387,33,12.42,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
268,1,64,0,53,1,3,3,3353.0,960,18,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
269,0,54,5,38,3,3,3,2290.0,1119,18,10.26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
270,0,48,3,43,6,1,3,5279.0,1642,41,3.31,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
271,0,40,2,29,5,3,0,23603.0,1382,31,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
272,0,57,0,45,6,2,2,2601.0,1232,32,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
273,0,45,4,40,4,3,0,6363.0,1542,16,2.42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
274,0,41,3,36,4,3,3,8029.0,1094,32,3.16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
275,0,42,4,31,2,2,2,2410.0,1217,30,12.14,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
276,1,45,2,36,1,1,2,3401.0,744,18,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
277,0,42,4,23,4,2,0,2260.0,1614,33,7.26,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
278,0,47,4,30,5,2,2,17682.0,1747,31,0.14,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
279,0,48,4,42,3,1,3,4206.0,1144,22,4.22,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
280,0,43,1,37,4,3,2,34516.0,1575,34,0.42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
281,0,41,4,36,4,3,0,23018.0,1463,24,1.34,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
282,0,54,1,44,5,2,3,5556.0,1706,21,5.08,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
283,1,54,2,44,3,3,1,6094.0,909,14,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
284,0,61,0,52,3,1,2,2939.0,2434,33,1.08,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
285,0,61,0,48,2,1,0,5362.0,1876,41,3.58,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
286,1,48,2,36,3,3,3,27126.0,1000,25,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
287,0,45,4,36,6,3,2,3342.0,1139,30,12.33,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
288,1,54,4,40,6,2,2,2532.0,799,21,14.37,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
289,0,54,3,46,2,2,3,1900.0,1881,45,12.04,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
290,0,44,3,37,2,3,2,14546.0,1273,27,1.57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
291,0,50,4,36,2,3,2,2521.0,1328,33,10.38,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
292,0,55,2,36,3,4,3,16427.0,1579,36,1.42,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
293,0,48,2,36,5,1,2,13068.0,937,28,2.11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
294,0,45,2,33,6,3,0,23218.0,1749,37,1.18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
295,0,60,0,36,5,1,3,3281.0,1424,29,4.15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
296,0,55,2,47,5,3,2,3096.0,2011,41,11.56,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
297,0,62,0,52,5,2,3,2052.0,1208,31,10.09,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
298,0,38,1,30,2,3,0,1438.3,1259,24,6.45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
299,0,46,3,39,2,3,2,9432.0,1319,26,0.15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
300,0,50,0,45,5,2,3,14938.0,949,27,2.34,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
301,0,45,2,36,5,3,2,2221.0,1338,30,10.05,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
302,0,47,3,37,6,3,0,5731.0,1554,26,4.35,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
303,0,48,4,33,2,2,3,34516.0,1350,32,0.06,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
304,0,35,3,22,5,2,2,6985.0,1694,44,2.42,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
305,0,51,2,42,3,3,0,24221.0,1678,40,0.07,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
306,0,36,3,24,4,1,1,15439.0,2069,43,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
307,0,47,4,36,6,3,2,21637.0,1222,23,1.34,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
308,0,52,2,37,2,3,2,14543.0,1536,37,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
309,0,43,4,36,2,1,1,9684.0,1400,31,4.16,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
310,0,63,2,36,2,2,2,5007.0,1050,28,3.06,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
311,0,61,0,54,3,2,0,1616.0,1389,33,10.48,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
312,0,53,2,40,5,2,2,19116.0,1184,29,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
313,0,53,3,47,5,6,2,2759.0,2093,42,13.26,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
314,1,57,3,38,2,3,3,8249.0,678,11,2.47,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
315,0,38,2,31,2,3,2,14041.0,1467,29,2.33,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
316,0,53,3,43,5,3,2,5264.0,1219,27,6.52,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
317,0,63,0,54,4,2,1,2420.0,1730,36,1.19,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
318,0,49,4,43,4,2,0,2826.0,1025,28,12.12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
319,0,45,2,34,5,5,2,12518.0,1165,33,2.03,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
320,0,67,0,56,4,2,1,5876.0,2133,55,3.41,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
321,0,48,3,37,3,2,3,34516.0,1122,13,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
322,0,51,2,38,4,1,2,9648.0,1083,22,0.2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
323,0,52,2,40,3,3,3,34516.0,1234,23,1.03,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
324,0,55,2,35,3,3,0,3025.0,1277,23,13.05,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
325,0,34,3,26,4,3,3,3265.0,1843,35,12.51,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
326,0,56,1,36,3,2,2,6041.0,1747,49,3.44,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
327,0,44,2,36,3,3,2,2293.0,1166,22,13.15,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
328,0,47,3,36,6,2,2,13399.0,1326,31,3.07,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
329,0,46,3,38,4,3,3,4317.0,1619,36,9.43,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
330,0,43,3,29,5,2,0,3378.0,1285,16,5.16,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
331,0,50,1,36,4,1,3,5012.0,1142,28,7.27,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
332,0,38,4,30,4,1,0,2569.0,1190,46,10.25,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
333,0,53,1,45,3,1,2,3471.0,1052,24,8.34,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
334,0,43,5,31,5,3,3,34516.0,1628,38,0.49,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
335,0,53,1,36,6,3,2,3312.0,1740,32,9.17,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
336,0,56,1,38,4,3,3,2578.0,1378,29,15.55,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
337,1,54,2,44,4,3,2,2902.0,996,26,14.27,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
338,0,57,3,39,3,2,1,2742.0,1389,32,14.06,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
339,0,62,1,53,5,3,3,2077.0,1365,38,12.36,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
340,0,46,4,40,5,1,2,6265.0,1715,43,0.31,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
341,0,49,2,44,6,3,0,7819.0,1582,25,0.2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
342,0,52,3,42,6,3,3,2731.0,1220,22,1.02,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
343,1,58,1,36,2,4,3,1438.3,715,13,6.13,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
344,0,54,0,36,3,1,2,16286.0,2552,49,1.45,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
345,0,49,1,39,3,2,3,34516.0,1106,31,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
346,0,58,3,47,6,1,0,2609.0,1731,34,15.35,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
347,0,52,2,45,5,3,2,7567.0,1435,32,2.35,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
348,0,41,5,33,5,3,3,22770.0,1882,38,1.51,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
349,0,62,0,50,5,1,2,3791.0,2058,34,7.15,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
350,0,54,2,39,4,4,2,2702.0,1658,32,15.32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
351,0,40,3,35,3,1,3,2555.0,1334,32,13.49,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
352,0,43,3,26,5,3,2,2355.0,1441,29,7.43,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
